SMIELS,name
CN1Cc2cc(Nc3ncc4c(=O)n(-c5c(F)cccc5Cl)c5nccn5c4n3)ccc2C2(CC2)C1,ZINC000144010716
CN1Cc2cc(Nc3ncc4c(=O)n(-c5ccccc5Cl)c5nccn5c4n3)ccc2C(C)(C)C1,ZINC000144059689
CN1Cc2cc(Nc3ncc4c(=O)n(-c5c(Cl)cccc5Cl)c5nccn5c4n3)ccc2C(C)(C)C1,ZINC000144111802
CN1Cc2cc(Nc3ncc4c(=O)n(-c5ccccc5Cl)c5nccn5c4n3)ccc2C2(CC2)C1,ZINC000143795611
CN1CCN(c2ccc(Nc3ncc4c(=O)n(-c5c(F)cccc5Cl)c5nccn5c4n3)cc2)CC1,ZINC000143859395
CC(=O)N1Cc2cc(Nc3ncc4c(=O)n(-c5ccccc5Cl)c5nccn5c4n3)ccc2C2(CC2)C1,ZINC000143349688
CN1CCN(c2cccc(Nc3ncc4c(=O)n(-c5ccccc5Cl)c5nccn5c4n3)c2)CC1,ZINC000143925727
CN1CCC(c2ccc(Nc3ncc4c(=O)n(-c5ccccc5Cl)c5nccn5c4n3)cc2)CC1,ZINC000143959414
Cn1c2cc(C(=O)NCCN3CCCC3)c(O)cc2c2c3c(c(-c4ccccc4Cl)cc21)C(=O)NC3=O,ZINC000016052880
O=C1NC(=O)c2c1c(-c1ccccc1Cl)cc1c2c2cc(O)c(OCCCN3CCOCC3)cc2n1CCO,ZINC000029127029
Cn1c2cc(C(=O)NCCn3cccc3)c(O)cc2c2c3c(c(-c4ccccc4Cl)cc21)C(=O)NC3=O,ZINC000040914678
O=C1NC(=O)c2c1c(-c1ccccc1Cl)cc1c2c2c(n1CCO)=C[C@@H](OCCCn1cccc1)C(O)(O)C=2,ZINC000044406468
O=C1NC(=O)c2c1c(-c1ccccc1Cl)cc1c2c2c(n1CCO)=C[C@H](OCCCn1cccc1)C(O)(O)C=2,ZINC000044406471
O=C1NC(=O)c2c1c(-c1ccccc1Cl)cc1c2c2cc(O)c(CCCCN3CCOCC3)cc2n1CCO,ZINC000029127504
O=C1NC(=O)c2c1c(-c1ccccc1Cl)cc1c2c2cc(O)ccc2n1CCS(=O)(=O)c1nc[nH]n1,ZINC000044417946
O=C1NC(=O)c2c1c(-c1ccccc1Cl)cc1c2c2cc(O)c(OCCCN3CCCC3)cc2n1CCO,ZINC000029127030
O=C1NC(=O)c2c1c(-c1ccccc1Cl)cc1c2c2cc(O)c(CCCCN3CCCC3)cc2n1CCO,ZINC000029127505
O=C1NC(=O)c2c1c(-c1ccccc1Cl)cc1[nH]c3cc(OCCCN4CCOCC4)c(O)cc3c21,ZINC000029127360
Cn1c2cc(CCCCN3CCOCC3)c(O)cc2c2c3c(c(-c4ccccc4Cl)cc21)C(=O)NC3=O,ZINC000029126852
Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccc(CCCC(=O)O)cc3)nc21,ZINC000003815261
Cn1c2cc(CCCCN3CCCC3)c(O)cc2c2c3c(c(-c4ccccc4Cl)cc21)C(=O)NC3=O,ZINC000029126854
O=C1NC(=O)c2c1c(-c1ccccc1Cl)cc1[nH]c3cc(CCCCN4CCOCC4)c(O)cc3c21,ZINC000029126938
Cn1c(=O)c(-c2c(Cl)ccc(O)c2Cl)cc2cnc(Nc3ccc(OCCCC(=O)O)cc3)nc21,ZINC000028332179
Cn1c2cc(S(=O)(=O)NCCN3CCCC3)c(O)cc2c2c3c(c(-c4ccccc4Cl)cc21)C(=O)NC3=O,ZINC000029127502
O=C1NC(=O)c2c1c(-c1ccccc1Cl)cc1[nH]c3cc(CCCCN4CCCC4)c(O)cc3c21,ZINC000029126937
Cn1c2cc(OCCCN3CCOCC3)c(O)cc2c2c3c(c(-c4ccccc4Cl)cc21)C(=O)NC3=O,ZINC000029127123
O=C1NC(=O)c2c1c(-c1c(Cl)cccc1Cl)cc1c2c2cc(O)ccc2n1CCCNc1ccccc1,ZINC000042889037
Cn1c(=O)c(-c2c(Cl)ccc(O)c2Cl)cc2cnc(Nc3ccccc3)nc21,ZINC000028331591
O=C1NC(=O)c2c1c(-c1ccccc1Cl)cc1c2c2cc(O)ccc2n1CCCNc1ccccc1,ZINC000040865623
Cn1c2cc(OCCCN3CCCC3)c(O)cc2c2c3c(c(-c4ccccc4Cl)cc21)C(=O)NC3=O,ZINC000029127166
CCN(CC)CCOc1ccc(Nc2ncc3cc(-c4c(Cl)cc(O)cc4Cl)c(=O)n(C)c3n2)cc1,ZINC000028337211
Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccc(OCCCC(=O)O)cc3)nc21,ZINC000028331805
Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccc(C[C@@H](N)C(=O)O)cc3)nc21,ZINC000028341614
Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccc(C[C@H](N)C(=O)O)cc3)nc21,ZINC000028341621
Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccc(CCCC(=O)OCCN4CCOCC4)cc3)nc21,ZINC000028336325
Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccc(CC(N)=O)cc3)nc21,ZINC000028128084
CN(C)CCOC(=O)CCCc1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc1,ZINC000028128078
Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccc(CCCC(=O)OCCN4CCCCC4)cc3)nc21,ZINC000028130338
Cn1c(=O)c(-c2c(Cl)c(O)cc(O)c2Cl)cc2cnc(Nc3ccccc3)nc21,ZINC000028332651
CCN(CC)CCOc1ccc(Nc2ncc3cc(-c4c(Cl)ccc(O)c4Cl)c(=O)n(C)c3n2)cc1,ZINC000028332696
CCN(CC)CCOc1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc1,ZINC000001486219
Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccc(CCC(N)=O)cc3)nc21,ZINC000028122949
Cn1c(=O)c(-c2c(Cl)cc(O)cc2Cl)cc2cnc(Nc3ccccc3)nc21,ZINC000028341660
Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccc(OCC(N)=O)cc3)nc21,ZINC000028120597
Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccc(CCCCC(N)=O)cc3)nc21,ZINC000028119153
Cn1c(=O)c(-c2c(Br)cccc2Br)cc2cnc(Nc3ccccc3)nc21,ZINC000028136208
CCN(CC)CCOc1ccc(Nc2ncc3c(C)c(-c4ccccc4Cl)c(=O)n(C)c3n2)cc1,ZINC000028333878
Cc1cc(O)cc(C)c1-c1cc2cnc(Nc3ccccc3)nc2n(C)c1=O,ZINC000028331873
Cc1cccc(C)c1-c1cc2cnc(Nc3ccccc3)nc2n(C)c1=O,ZINC000028341539
CCN(CC)CCOc1ccc(Nc2ncc3cc(-c4c(C)cccc4C)c(=O)n(C)c3n2)cc1,ZINC000028341607
Cn1c(=O)c(-c2c(O)cccc2Cl)cc2cnc(Nc3ccccc3)nc21,ZINC000028332224
Cc1cccc(Cl)c1-c1cc2cnc(Nc3ccccc3)nc2n(C)c1=O,ZINC000028136189
Cn1c(=O)c(-c2c(F)cccc2Cl)cc2cnc(Nc3ccccc3)nc21,ZINC000028135527
Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccccc3)nc21,ZINC000000838734
Cn1c(=O)c(-c2c(Cl)ccc(N)c2Cl)cc2cnc(Nc3ccccc3)nc21,ZINC000028332574
COc1cccc(Cl)c1-c1cc2cnc(Nc3ccccc3)nc2n(C)c1=O,ZINC000028331708
Cn1c(=O)c(-c2c(Cl)ccc(CO)c2Cl)cc2cnc(Nc3ccccc3)nc21,ZINC000028341531
CC(=O)Nc1cc(Cl)c(-c2cc3cnc(Nc4ccccc4)nc3n(C)c2=O)c(Cl)c1,ZINC000028126257
Cn1c(=O)c(-c2c(Cl)cc(N)cc2Cl)cc2cnc(Nc3ccccc3)nc21,ZINC000028331702
Cc1cccc(Br)c1-c1cc2cnc(Nc3ccccc3)nc2n(C)c1=O,ZINC000028337101
Cn1c(=O)c(-c2c(Cl)cc(Cl)cc2Cl)cc2cnc(Nc3ccccc3)nc21,ZINC000028128872
Cn1c(=O)c(-c2c(F)cccc2F)cc2cnc(Nc3ccccc3)nc21,ZINC000028131680
COC(C)(C)CCn1nc(Nc2c(C)cccc2C)c2cnc(Nc3ccc(OCCN4CCCC4)cc3)nc21,ZINC000044360798
CN1CCN(c2ccc(Nc3cc(-c4cccc(-n5ccc6cc(C7CC7)cc(F)c6c5=O)c4CO)cn(C)c3=O)nc2)CC1,ZINC000072319591
C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,ZINC000035328014
C=CC(=O)Nc1cccc(N(C)c2nc(Nc3cccc(OCCCN(C)C(=O)CCCC(=O)NCCCOCCOCCOCCCNC(=O)CCCC[C@H]4SC[C@H]5NC(=O)N[C@H]54)c3)ncc2C)c1,ZINC000299856561
C=CC(=O)Nc1cccc(N(C)c2nc(Nc3ccc(OCCOC)cc3)ncc2F)c1,ZINC000299858440
Cc1c(NC(=O)c2ccc(C(C)(C)C)cc2)cccc1-c1cn(C)c(=O)c(Nc2ccc(C(=O)N3CCN(C(=S)Nc4ccc(-c5c6ccc(=O)cc-6oc6cc(O)ccc56)c(C(=O)O)c4)CC3)cc2)n1,ZINC000299860396
Cc1ccccc1Nc1nc2cc(F)c(N(C)C(=O)/C=C/CN(C)C)cc2n2cncc12,ZINC000072319587
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(Oc4ccnc(C(=O)NC)c4)cc3)ncc2F)c1,ZINC000072317469
CN(C)C/C=C/C(=O)N(C)c1cc2c(cc1F)nc(Nc1ccccc1Cl)c1cncn12,ZINC000073196384
Cc1c(F)cccc1Nc1nc2ccc(N(C)C(=O)/C=C/CN(C)C)cc2n2cncc12,ZINC000073196642
C=CC(=O)N1CCC[C@@H](c2c(Cl)c(-c3ccc(Oc4ccc(Cl)c(Cl)c4)c(OC)c3)c3c(N)ncnn23)C1,ZINC000084714005
C=CC(=O)N1CCC[C@H](c2c(Cl)c(-c3ccc(Oc4ccc(Cl)c(Cl)c4)c(OC)c3)c3c(N)ncnn23)C1,ZINC000084714007
C=CC(=O)N1CCC[C@@H](c2c(Cl)c(-c3ccc(Oc4cccc(Cl)c4)c(OC)c3)c3c(N)ncnn23)C1,ZINC000095565921
C=CC(=O)N1CCC[C@H](c2c(Cl)c(-c3ccc(Oc4cccc(Cl)c4)c(OC)c3)c3c(N)ncnn23)C1,ZINC000095565922
C=CC(=O)N1CCC[C@@H](n2nc(-c3cccc(C(=O)Nc4ccc(C(C)C)c(C)c4)c3)c3c(N)ncnc32)C1,ZINC000095572874
CCN1CCN(c2ccc(Nc3cc(-c4cccc(-n5ncc6cc(C(C)(C)C)cc(F)c6c5=O)c4CO)cn(C)c3=O)nc2)CC1,ZINC000116947922
Cc1ccc(F)cc1Nc1nc2cc(Cl)c(N(C)C(=O)/C=C/CN(C)C)cc2n2cncc12,ZINC000073196666
Cc1cc(F)ccc1Nc1nc2ccc(N(C)C(=O)/C=C/CN(C)C)cc2n2cncc12,ZINC000073196641
CN1CCN(c2ccc(Nc3cc(-c4cccc(-n5ncc6cc(C(C)(C)C)cc(F)c6c5=O)c4CO)cn(C)c3=O)nc2)CC1,ZINC000068247984
Cc1c(NC(=O)c2ccc(C(C)(C)C)cc2)cccc1-c1cn(C)c(=O)c(Nc2ccc(C(=O)NCCCNC(=S)Nc3ccc(-c4c5ccc(=O)cc-5oc5cc(O)ccc45)c(C(=O)O)c3)cc2)n1,ZINC000299862402
Cc1ccc(F)cc1Nc1nc2ccc(N(C)C(=O)/C=C/CN(C)C)cc2n2cncc12,ZINC000073196291
Cc1c(NC(=O)c2ccc(C(C)(C)C)cc2)cccc1-c1cn(C)c(=O)c(Nc2ccc(C(=O)N3CCO[C@@H](CNC(=S)Nc4ccc(-c5c6ccc(=O)cc-6oc6cc(O)ccc56)c(C(=O)O)c4)C3)cc2)n1,ZINC000299854912
Cc1c(NC(=O)c2ccc(C(C)(C)C)cc2)cccc1-c1cn(C)c(=O)c(Nc2ccc(C(=O)N3CCO[C@H](CNC(=S)Nc4ccc(-c5c6ccc(=O)cc-6oc6cc(O)ccc56)c(C(=O)O)c4)C3)cc2)n1,ZINC000299854917
CCN1CCN(c2ccc(Nc3cc(-c4cccc(-n5ccc6cc(C7CC7)cc(F)c6c5=O)c4CO)cn(C)c3=O)nc2)CC1,ZINC000068247983
Cc1ccccc1Nc1nc2ccc(N(C)C(=O)/C=C/CN(C)C)cc2n2cncc12,ZINC000073161582
Cc1c(NC(=O)c2ccc(C(C)(C)C)cc2)cccc1-c1cn(C)c(=O)c(Nc2ccc(C(=O)NCCCCNC(=S)Nc3ccc(-c4c5ccc(=O)cc-5oc5cc(O)ccc45)c(C(=O)O)c3)cc2)n1,ZINC000299870911
C=CC(=O)NCC(=O)Nc1cccc(Nc2ncc(NC(=O)c3cc(NC(=O)c4cccc(C(F)(F)F)c4)ccc3C)cn2)c1,ZINC000169353174
Cc1ccccc1Nc1nc2cc(Cl)c(N(C)C(=O)/C=C/CN(C)C)cc2n2cncc12,ZINC000073196387
CN(C)C/C=C/C(=O)N(C)c1cc2c(cc1Cl)nc(Nc1ccccc1Cl)c1cncn12,ZINC000073196683
C=CC(=O)N1CCC[C@@H](n2nc(-c3cccc(C(=O)Nc4ccc(C(C)C)cc4)c3)c3c(N)ncnc32)C1,ZINC000095571711
C=CC(=O)Nc1cccc(Nc2ncc(NC(=O)c3cc(NC(=O)c4cccc(C(F)(F)F)c4)ccc3C)cn2)c1,ZINC000169353163
Cc1cc(F)ccc1Nc1nc2cc(F)c(N(C)C(=O)/C=C/CN(C)C)cc2n2cncc12,ZINC000073196386
Cc1ccccc1Oc1nc2cc(F)c(N(C)C(=O)/C=C/CN(C)C)cc2n2cncc12,ZINC000073142029
Cc1c(NC(=O)c2ccc(C(C)(C)C)cc2)cccc1-c1cn(C)c(=O)c(Nc2ccc(C(=O)NCCNC(=S)Nc3ccc(-c4c5ccc(=O)cc-5oc5cc(O)ccc45)c(C(=O)O)c3)cc2)n1,ZINC000299864150
Cc1cc(F)ccc1Oc1nc2ccc(N(C)C(=O)/C=C/CN(C)C)cc2n2cncc12,ZINC000073158529
Cc1ccc(F)cc1Nc1nc2cc(F)c(N(C)C(=O)/C=C/CN(C)C)cc2n2cncc12,ZINC000073196385
CN(C)C(=O)N1CC=C(c2cc3c(-c4cccc(-n5ccc6cc(C7CC7)cc(F)c6c5=O)c4CO)ncnc3[nH]2)CC1,ZINC000299870922
Cc1cc(Cl)ccc1Nc1nc2ccc(N(C)C(=O)/C=C/CN(C)C)cc2n2cncc12,ZINC000073168225
Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1C(=O)Nc1cnc(Nc2ccc(N)cc2)nc1,ZINC000169352889
Cn1cc(-c2cccc(-n3ccc4cc(C5CC5)cc(F)c4c3=O)c2CO)cc(Nc2ccc(N3CCN(C4COC4)CC3)cn2)c1=O,ZINC000219245494
Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)nn2C1CCCC1,ZINC000084703540
Cc1ccc(NC(=O)c2ccc(Cl)c(C(F)(F)F)c2)cc1C(=O)Nc1cnc(Nc2cccc(N)c2)nc1,ZINC000169353158
CN1CC(N2CCN(c3ccc(Nc4cc(-c5cccc(-n6ccc7cc(C8CC8)cc(F)c7c6=O)c5CO)cn(C)c4=O)nc3)CC2)C1,ZINC000221747162
Cc1cc(F)ccc1Oc1nc2cc(F)c(N(C)C(=O)/C=C/CN(C)C)cc2n2cncc12,ZINC000073142035
Cc1cc(F)ccc1Nc1nc2cc(Cl)c(N(C)C(=O)/C=C/CN(C)C)cc2n2cncc12,ZINC000073196667
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCO)cc3)ncc2F)c1,ZINC000213672072
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(O)cc3)ncc2F)c1,ZINC000218013026
C=CC(=O)Nc1cccc(N(C)c2nc(Nc3ccc(OCCO)cc3)ncc2F)c1,ZINC000220456030
Cc1cccc(Cl)c1Nc1nc2ccc(N(C)C(=O)/C=C/CN(C)C)cc2n2cncc12,ZINC000073196643
Nc1cccc(Nc2ncc(NC(=O)c3cc(NC(=O)c4cccc(C(F)(F)F)c4)ccc3Cl)cn2)c1,ZINC000169352894
C=CC(=O)Nc1cccc(Nc2ncc(NC(=O)c3cc(NC(=O)c4ccc(Cl)c(C(F)(F)F)c4)ccc3C)cn2)c1,ZINC000169353176
O=c1c2c(F)cc(C3CC3)cc2ccn1-c1cccc(-c2ncnc3[nH]c(C4=CCN(C5COC5)CC4)cc23)c1CO,ZINC000299860035
C=CC(=O)N1CCC[C@@H](n2nc(-c3cccc(C(=O)NCc4ccc(C(C)(C)C)cc4)c3)c3c(N)ncnc32)C1,ZINC000095579078
Cc1cc(O)ccc1Nc1nc2ccc(N(C)C(=O)/C=C/CN(C)C)cc2n2cncc12,ZINC000073198448
Cc1ccc(F)cc1Oc1nc2cc(F)c(N(C)C(=O)/C=C/CN(C)C)cc2n2cncc12,ZINC000073142032
Cc1ccc(Cl)cc1Nc1nc2ccc(N(C)C(=O)/C=C/CN(C)C)cc2n2cncc12,ZINC000073196644
Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1C(=O)Nc1cnc(Nc2cccc(N)c2)nc1,ZINC000169352890
Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1C(=O)Nc1cnc(Nc2cccc(NC(=O)CCN(C)C)c2)nc1,ZINC000169352892
C=CC(=O)N1CCC[C@@H](n2nc(-c3cccc(C(=O)Nc4cccc(C(C)(C)C)c4)c3)c3c(N)ncnc32)C1,ZINC000095571768
C=CC(=O)N1CCC[C@H](n2nc(-c3cccc(C(=O)Nc4cccc(C(C)(C)C)c4)c3)c3c(N)ncnc32)C1,ZINC000095571769
Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1C(=O)Nc1cnc(Nc2cccc(NC(=O)CCl)c2)nc1,ZINC000169350449
CCC(=O)Nc1cccc(Nc2ncc(NC(=O)c3cc(NC(=O)c4cccc(C(F)(F)F)c4)ccc3C)cn2)c1,ZINC000169352891
Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1C(=O)Nc1cnc(Nc2cccc(NC(=O)/C=C/CN(C)C)c2)nc1,ZINC000169353167
CC(=O)N1CC=C(c2cc3c(-c4cccc(-n5ccc6cc(C7CC7)cc(F)c6c5=O)c4CO)ncnc3[nH]2)CC1,ZINC000299865432
CN(C)S(=O)(=O)N1CC=C(c2cc3c(-c4cccc(-n5ccc6cc(C7CC7)cc(F)c6c5=O)c4CO)ncnc3[nH]2)CC1,ZINC000299870997
Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1Nc1nc2ccc(N(C)C(=O)/C=C/CN(C)C)cc2n2cncc12,ZINC000073141857
Cc1ccc(NC(=O)c2cc(Cl)cc(C(F)(F)F)c2)cc1C(=O)Nc1cnc(Nc2cccc(N)c2)nc1,ZINC000169353157
Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1C(=O)Nc1cnc(Nc2cccc(NC(=O)Cn3sc4ccccc4c3=O)c2)nc1,ZINC000169353171
CCN(C(=O)/C=C/CN(C)C)c1cc2c(cc1OC)nc(Nc1ccccc1C)c1cncn12,ZINC000073161578
Cc1ccc(NC(=O)c2cccc(Cl)c2)cc1C(=O)Nc1cnc(Nc2cccc(N)c2)nc1,ZINC000169353154
Cn1cc(-c2cccc(-n3ccc4cc(C5CC5)cc(F)c4c3=O)c2CO)cc(Nc2ccc(C3CCN(C4COC4)CC3)cn2)c1=O,ZINC000221747087
Cn1ccc(-c2cc3c(-c4cccc(-n5ccc6cc(C7CC7)cc(F)c6c5=O)c4CO)ncnc3[nH]2)n1,ZINC000299871258
Cc1ccc(NC(=O)c2ccc(C(F)(F)F)cc2)cc1C(=O)Nc1cnc(Nc2cccc(N)c2)nc1,ZINC000169353159
CNC(=O)N1CC=C(c2cc3c(-c4cccc(-n5ccc6cc(C7CC7)cc(F)c6c5=O)c4CO)ncnc3[nH]2)CC1,ZINC000299858581
Cn1cc(-c2cccc(-n3ccc4cc(C5CC5)cc(F)c4c3=O)c2CO)cc(Nc2ccc(N3CCN(C(=O)C4CC4)CC3)cn2)c1=O,ZINC000221747255
CN(C)Cc1ccc(-c2cc3c(-c4cccc(-n5ccc6cc(C7CC7)cc(F)c6c5=O)c4CO)ncnc3[nH]2)cc1,ZINC000299864555
O=c1c2c(F)cc(C3CC3)cc2ccn1-c1cccc(-c2ncnc3[nH]c(C4=CCNCC4)cc23)c1CO,ZINC000299868586
C/C=C/C(=O)Nc1cccc(Nc2ncc(NC(=O)c3cc(NC(=O)c4cccc(C(F)(F)F)c4)ccc3C)cn2)c1,ZINC000169353165
CN1CCN(c2ccc(Nc3cc(-c4cccc(-n5ccc6cc(C7CC7)ccc6c5=O)c4CO)cn(C)c3=O)nc2)CC1,ZINC000221763887
CCN1CCN(c2ccc(Nc3cc(-c4cccc(-n5ncc6cc(C(C)(C)C)ccc6c5=O)c4CO)cn(C)c3=O)nc2)CC1,ZINC000114434175
Cc1ccc(NC(=O)c2ccc3ccccc3c2)cc1C(=O)Nc1cnc(Nc2cccc(N)c2)nc1,ZINC000169353161
O=c1c2c(F)cc(C3CC3)cc2ccn1-c1cccc(-c2ncnc3[nH]c(-c4cc[nH]n4)cc23)c1CO,ZINC000299868545
COc1ccc(-c2cc3c(-c4cccc(-n5ccc6cc(C7CC7)cc(F)c6c5=O)c4CO)ncnc3[nH]2)cc1,ZINC000299872053
CNc1cc2c(cc1F)nc(Nc1ccccc1C)c1cncn12,ZINC000073163409
CC(=O)c1ccc(-c2cc3c(-c4cccc(-n5ccc6cc(C7CC7)cc(F)c6c5=O)c4CO)ncnc3[nH]2)cc1,ZINC000299869698
Cc1c(NC(=O)c2cc3c(s2)CCCC3)cccc1-c1cn(C)c(=O)c(Nc2ccc3[nH]ccc3c2)n1,ZINC000299859450
Nc1cccc(Nc2ncc(NC(=O)c3cccc(C(=O)Nc4cccc(C(F)(F)F)c4)c3)cn2)c1,ZINC000169352897
COc1cc2nc(Nc3ccccc3C)c3cncn3c2cc1N(CC1CC1)C(=O)/C=C/CN(C)C,ZINC000073161576
O=c1c2c(F)cc(C3CC3)cc2ccn1-c1cccc(-c2ncnc3[nH]c(C4=CCSCC4)cc23)c1CO,ZINC000299862024
Nc1cccc(Nc2ncc(NC(=O)c3cc(NC(=O)c4cccc(C(F)(F)F)c4)ccc3F)cn2)c1,ZINC000169352895
C=CC(=O)Nc1cccc(Nc2ncc(NC(=O)c3cc(NC(=O)c4cccc(F)c4)ccc3C)cn2)c1,ZINC000169353175
CN1CCN(c2ccc(Nc3cc(-c4cccc(N5CCc6cc(C(C)(C)C#N)cc(F)c6C5=O)c4CO)cn(C)c3=O)nc2)CC1,ZINC000116940301
Cc1c(NC(=O)c2cc3c(s2)CCCC3)cccc1-c1cn(C)c(=O)c(Nc2ccc(-c3ncc[nH]3)cc2)n1,ZINC000299856452
COc1cccc(Nc2ncc(NC(=O)c3cc(NC(=O)c4cccc(C(F)(F)F)c4)ccc3C)cn2)c1,ZINC000169352886
Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1C(=O)Nc1cnc(Nc2cccc(F)c2)nc1,ZINC000169352887
CC(=O)c1cc(-c2cc3c(-c4cccc(-n5ccc6cc(C7CC7)cc(F)c6c5=O)c4CO)ncnc3[nH]2)cs1,ZINC000299866610
CN1CC=C(c2cc3c(-c4cccc(-n5ccc6cc(C7CC7)cc(F)c6c5=O)c4CO)ncnc3[nH]2)CC1,ZINC000299867560
Cc1c(Cl)cccc1Nc1nc2ccc(N(C)C(=O)/C=C/CN(C)C)cc2n2cncc12,ZINC000073168228
Cc1ccc(NC(=O)Nc2cccc(C(F)(F)F)c2)cc1C(=O)Nc1cnc(Nc2cccc(N)c2)nc1,ZINC000169353149
Nc1cccc(-c2cc3c(-c4cccc(-n5ccc6cc(C7CC7)cc(F)c6c5=O)c4CO)ncnc3[nH]2)c1,ZINC000299862398
CCn1nc(C#Cc2cc(C(=O)Nc3ccc(CN4CCN(C)CC4)c(C(F)(F)F)c3)ccc2C)c2c(N)ncnc21,ZINC000299850577
CNc1ccc2nc(Nc3cc(F)ccc3C)c3cncn3c2c1,ZINC000073163407
O=c1c2c(F)cc(C3CC3)cc2ccn1-c1cccc(-c2ncnc3[nH]c(-c4ccc(O)cc4)cc23)c1CO,ZINC000299862855
O=c1c2c(F)cc(C3CC3)cc2ccn1-c1cccc(-c2ncnc3[nH]c(C4=CCCCC4)cc23)c1CO,ZINC000299871926
O=c1c2c(F)cc(C3CC3)cc2ccn1-c1cccc(-c2ncnc3[nH]c(-c4ccccc4)cc23)c1CO,ZINC000299871612
COc1ccc(N(C(=O)Oc2c(C)cccc2C)c2ccnc(Nc3cc(OC)c(OCCCN4CCN(C)CC4)c(OC)c3)n2)c(OC)c1,ZINC000024815575
O=C(CNc1ccccc1S(=O)(=O)N1CCCCC1)N[C@@H]1CCCN(c2ncnc3[nH]ccc23)C1,ZINC000084671905
O=C1[C@@H](Nc2cc(F)cc(Cl)c2)CCCN1[C@@H]1CCCN(c2ncnc3[nH]ccc23)C1,ZINC000084713920
O=C1[C@H](Nc2cc(F)cc(Cl)c2)CCCN1[C@@H]1CCCN(c2ncnc3[nH]ccc23)C1,ZINC000084713925
O=C(Nc1cccc([C@H]2CCCN(c3ncnc4[nH]ccc34)C2)c1)Nc1c(Cl)cccc1Cl,ZINC000084713929
CN1CCN(c2ccc(Nc3cc(-c4cccc(-n5ccc6cc(C7CC7)ncc6c5=O)c4CO)cn(C)c3=O)nc2)CC1,ZINC000221764065
COC(C)(C)CCn1nc(Nc2c(C)cccc2C)c2cnc(Nc3ccc(OCCN4CCCC4)c(F)c3)nc21,ZINC000042805584
Cc1ccc(NC(=O)c2cccc(F)c2)cc1C(=O)Nc1cnc(Nc2cccc(N)c2)nc1,ZINC000169353156
Cc1c(-c2cc(Nc3ccc(N4CCN(C5COC5)CC4)cn3)c(=O)n(C)c2)cccc1-n1ccc2cc(C3CC3)cc(F)c2c1=O,ZINC000299838825
CN(C)c1ccc2c(c1)CCN(c1cc(F)cc(-c3cc(Nc4ccc(N5CCOCC5)cn4)c(=O)n(C)c3)c1CO)C2=O,ZINC000139644007
C=CC(=O)N(C(=O)C=C)c1cccc(Nc2ncc(NC(=O)c3cc(NC(=O)c4cccc(C(F)(F)F)c4)ccc3C)cn2)c1,ZINC000169353173
Nc1cccc(Nc2ncc(NC(=O)c3cccc(NC(=O)c4cccc(C(F)(F)F)c4)c3)cn2)c1,ZINC000169352896
Cc1c(-c2cc(Nc3ccc(N4CCN(C)CC4)cn3)c(=O)n(C)c2)cccc1-n1ccc2cc(C3CC3)cc(F)c2c1=O,ZINC000221780514
Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1C(=O)Nc1cnc(Nc2cccc(C(F)(F)F)c2)nc1,ZINC000169352884
CN1CCN(c2ccc(Nc3cc(-c4cccc(-n5ccc6cc(C7CC7)cc(Cl)c6c5=O)c4CO)cn(C)c3=O)nc2)CC1,ZINC000116946531
CN1CCN(c2ccc(Nc3cc(-c4cccc(-n5ccc6cc(N(C)C)ncc6c5=O)c4CO)cn(C)c3=O)nc2)CC1,ZINC000299836163
